id,application_id,name,business_name,pan,gstin,mobile,email,promoter_name,promoter_cibil_score,cibil,annual_turnover,turnover,loan_amt,loan_amount_requested,business_vintage_years,vintage,type,loan_type,collateral,collateral_value,city,industry,loan_purpose,created
SME-008699,SME-008699,Sarvam Automation India Group,Sarvam Automation India Group,ISWDS9900A,07ISWDS4171GZR,9720268644,sarvam8699@outlook.com,Kiran Subramaniam,823,823,4400000,4400000,1400000,1400000,21,21,working_capital,working_capital,0,0,Delhi,Construction,Technology upgrade,2024-12-06
SME-008700,SME-008700,Padmavathi Accessories National Associates,Padmavathi Accessories National Associates,VAZMZ3525A,27VAZMZ9923ZZY,9714353492,padmavathi8700@gmail.com,Vikas Vedak,641,641,5300000,5300000,1600000,1600000,10,10,working_capital,working_capital,0,0,Mumbai,Food Processing,Trade finance,2025-05-25
SME-008701,SME-008701,Maxim Yarns International Pvt Ltd,Maxim Yarns International Pvt Ltd,VEZGN6648E,29VEZGN5712JZE,9687233453,maxim8701@yahoo.co.in,Subash Sivaramakrishnan,736,736,4500000,4500000,800000,800000,3,3,term_loan,term_loan,4860000.0,4860000.0,Bengaluru,Automobile Components,Business expansion,2025-11-22
SME-008702,SME-008702,Omega Projects International Pvt Ltd,Omega Projects International Pvt Ltd,LYFYK4380X,24LYFYK3474FZO,9232541295,omega8702@gmail.com,Karthik George,734,734,18800000,18800000,8200000,8200000,2,2,term_loan,term_loan,20330000.0,20330000.0,Surat,Retail Trade,Trade finance,2025-08-11
SME-008703,SME-008703,Kailash Digital India LLP,Kailash Digital India LLP,VDAER9192X,29VDAER9076PZT,9142601756,kailash8703@hotmail.com,Abhi Patil,685,685,60500000,60500000,31700000,31700000,17,17,working_capital,working_capital,0,0,Bengaluru,Textiles & Garments,Inventory purchase,2024-03-07
SME-008704,SME-008704,United International India Pvt Ltd,United International India Pvt Ltd,UUMMU1519P,36UUMMU5581BZK,9910349264,united8704@outlook.com,Aditya Nijjar,687,687,4200000,4200000,1100000,1100000,7,7,working_capital,working_capital,0,0,Hyderabad,Textiles & Garments,Shop renovation,2024-10-28
SME-008705,SME-008705,Green Forgings Global Pvt Ltd,Green Forgings Global Pvt Ltd,KJGYX7877J,27KJGYX2955QZQ,9533781614,green8705@outlook.com,Anil Bhattacharya,590,590,15900000,15900000,2700000,2700000,19,19,working_capital,working_capital,0,0,Pune,Chemicals,Project finance,2026-02-21
SME-008706,SME-008706,Arjun Power Group LLP,Arjun Power Group LLP,XJLGA9166E,36XJLGA4659ZZK,9272021239,arjun8706@outlook.com,Rohini Patil,758,758,17300000,17300000,2900000,2900000,16,16,equipment_finance,equipment_finance,11810000.0,11810000.0,Hyderabad,Textiles & Garments,Export financing,2026-02-24
SME-008707,SME-008707,Chandra Print India Pvt Ltd,Chandra Print India Pvt Ltd,BZMXS1088G,27BZMXS5718GZE,9678566448,chandra8707@outlook.com,Vishnu Krishnamurthy,731,731,4400000,4400000,1200000,1200000,4,4,project_finance,project_finance,6180000.0,6180000.0,Pune,Logistics,Inventory purchase,2025-12-21
SME-008708,SME-008708,Rich Accessories National & Co,Rich Accessories National & Co,WQAJA6326D,29WQAJA5103KZD,9724110086,rich8708@gmail.com,Abirami Mondal,706,706,29700000,29700000,12500000,12500000,19,19,term_loan,term_loan,34670000.0,34670000.0,Bengaluru,Manufacturing,Working capital,2026-01-08
SME-008709,SME-008709,Horizon Fabrics Group Pvt Ltd,Horizon Fabrics Group Pvt Ltd,BTKRU3120L,29BTKRU4526MZU,9987713639,horizon8709@hotmail.com,Manjeet Sekhon,698,698,5500000,5500000,600000,600000,11,11,working_capital,working_capital,0,0,Bengaluru,IT / Software Services,Technology upgrade,2025-11-04
SME-008710,SME-008710,Ranjit Power National Pvt Ltd,Ranjit Power National Pvt Ltd,XBPBG6125K,19XBPBG8903OZM,9603849783,ranjit8710@gmail.com,Adesh Bhattacharya,786,786,94600000,94600000,49000000,49000000,18,18,working_capital,working_capital,0,0,Kolkata,Retail Trade,Project finance,2024-04-14
SME-008711,SME-008711,Devi Software International Pvt Ltd,Devi Software International Pvt Ltd,FGTHK9386I,36FGTHK3494MZB,9708726746,devi8711@rediffmail.com,Akanksha Phogat,754,754,3300000,3300000,1600000,1600000,18,18,working_capital,working_capital,0,0,Hyderabad,Textiles & Garments,New branch setup,2025-09-09
SME-008712,SME-008712,Nature Fabrics Global LLP,Nature Fabrics Global LLP,MJPIC1145O,29MJPIC9293ZZT,9565146842,nature8712@outlook.com,Anurag Phogat,667,667,2100000,2100000,500000,500000,8,8,term_loan,term_loan,950000.0,950000.0,Bengaluru,IT / Software Services,Business expansion,2024-12-06
SME-008713,SME-008713,Aarav Security India & Co,Aarav Security India & Co,BYDPN8646L,29BYDPN8621FZX,9860140195,aarav8713@outlook.com,Pooja Phogat,793,793,1700000,1700000,900000,900000,19,19,working_capital,working_capital,0,0,Bengaluru,IT / Software Services,Working capital,2025-01-06
SME-008714,SME-008714,Vega Agro Group Co-op,Vega Agro Group Co-op,SGBVN3472X,27SGBVN7713RZM,9744500465,vega8714@gmail.com,Alok Savarkar,838,838,16800000,16800000,2000000,2000000,7,7,term_loan,term_loan,16780000.0,16780000.0,Mumbai,Retail Trade,Capacity expansion,2024-10-15
SME-008715,SME-008715,Smart Steel India OPC Pvt Ltd,Smart Steel India OPC Pvt Ltd,XVEUQ4852Z,27XVEUQ9386PZY,9764794123,smart8715@yahoo.co.in,Abhimanyu Sekhon,720,720,16000000,16000000,6100000,6100000,20,20,equipment_finance,equipment_finance,23310000.0,23310000.0,Mumbai,Manufacturing,Export financing,2024-10-02
SME-008716,SME-008716,Noble Electronics International Group,Noble Electronics International Group,IAVUB5767G,24IAVUB3509LZO,9325000894,noble8716@rediffmail.com,Akanksha Duraisamy,782,782,4900000,4900000,2600000,2600000,8,8,equipment_finance,equipment_finance,6970000.0,6970000.0,Ahmedabad,Textiles & Garments,Trade finance,2025-09-24
SME-008717,SME-008717,National Research Group Pvt Ltd,National Research Group Pvt Ltd,UFFUE8054Y,29UFFUE7345TZI,9834700688,national8717@rediffmail.com,Srinivas Iyer,893,893,66500000,66500000,37900000,37900000,6,6,term_loan,term_loan,90730000.0,90730000.0,Bengaluru,IT / Software Services,Trade finance,2024-12-21
SME-008718,SME-008718,Premier Builders India Co-op,Premier Builders India Co-op,JJGBL2751P,07JJGBL4595XZI,9621754695,premier8718@hotmail.com,Ravi Ramachandran,701,701,21800000,21800000,7100000,7100000,13,13,term_loan,term_loan,32460000.0,32460000.0,Delhi,E-commerce,Technology upgrade,2024-04-09
SME-008719,SME-008719,Prakash Castings International OPC Pvt Ltd,Prakash Castings International OPC Pvt Ltd,SHQUK6341D,19SHQUK4258BZK,9928430499,prakash8719@yahoo.co.in,Aashna Annamalai,839,839,3800000,3800000,700000,700000,21,21,term_loan,term_loan,3080000.0,3080000.0,Kolkata,IT / Software Services,Inventory purchase,2024-11-16
SME-008720,SME-008720,Karthikeya Enterprises Group Associates,Karthikeya Enterprises Group Associates,KXPPB2370M,29KXPPB7918JZO,9671582344,karthikeya8720@gmail.com,Meghana Phogat,622,622,11900000,11900000,4900000,4900000,9,9,invoice_discounting,invoice_discounting,0,0,Bengaluru,Pharmaceuticals,Business expansion,2024-10-09
SME-008721,SME-008721,Quality Electricals National OPC Pvt Ltd,Quality Electricals National OPC Pvt Ltd,EVGRG8440L,24EVGRG1923NZX,9852156911,quality8721@gmail.com,Naomi Chitale,770,770,13700000,13700000,7300000,7300000,16,16,working_capital,working_capital,0,0,Ahmedabad,Retail Trade,Export financing,2024-07-25
SME-008722,SME-008722,Ranjit Infrastructure National OPC Pvt Ltd,Ranjit Infrastructure National OPC Pvt Ltd,QOMNI1900Z,29QOMNI7909DZK,9583406710,ranjit8722@yahoo.co.in,Seema Rajan,653,653,3500000,3500000,600000,600000,10,10,term_loan,term_loan,4450000.0,4450000.0,Bengaluru,Manufacturing,New branch setup,2026-01-24
SME-008723,SME-008723,Sigma Software International OPC Pvt Ltd,Sigma Software International OPC Pvt Ltd,LFFQQ1963V,27LFFQQ2387QZZ,9323629913,sigma8723@outlook.com,Sarath Noronha,837,837,1900000,1900000,600000,600000,14,14,term_loan,term_loan,2400000.0,2400000.0,Mumbai,IT / Software Services,Working capital,2025-12-12
SME-008724,SME-008724,Shree Projects International & Co,Shree Projects International & Co,MGPYM2587E,29MGPYM9171RZF,9473386687,shree8724@yahoo.co.in,Santhosh Krishnan,697,697,5000000,5000000,2900000,2900000,22,22,working_capital,working_capital,0,0,Bengaluru,Healthcare,Inventory purchase,2025-01-11
SME-008725,SME-008725,Shiva Industries Global OPC Pvt Ltd,Shiva Industries Global OPC Pvt Ltd,IBWVH7012K,29IBWVH3497KZP,9180891537,shiva8725@rediffmail.com,Arjun Sequeira,887,887,1700000,1700000,1000000,1000000,4,4,term_loan,term_loan,2520000.0,2520000.0,Bengaluru,Retail Trade,Shop renovation,2026-01-09
SME-008726,SME-008726,Atharva Logistics India Associates,Atharva Logistics India Associates,JEZHK1582C,36JEZHK5886MZM,9282828106,atharva8726@yahoo.co.in,Utkarsh Subramaniam,646,646,3500000,3500000,500000,500000,17,17,term_loan,term_loan,2100000.0,2100000.0,Hyderabad,Automobile Components,Shop renovation,2025-04-22
SME-008727,SME-008727,Prakash Events National Group,Prakash Events National Group,ITIWL4735Q,23ITIWL7423XZQ,9596059776,prakash8727@outlook.com,Ashwini Arumugam,848,848,5300000,5300000,1100000,1100000,9,9,term_loan,term_loan,5210000.0,5210000.0,Indore,Logistics,Technology upgrade,2024-06-07
SME-008728,SME-008728,Maxim Exports Group OPC Pvt Ltd,Maxim Exports Group OPC Pvt Ltd,CFAEQ3557U,29CFAEQ5497XZJ,9973678176,maxim8728@hotmail.com,Akshay Mittal,767,767,73500000,73500000,23800000,23800000,22,22,working_capital,working_capital,0,0,Bengaluru,Real Estate,Capacity expansion,2024-04-23
SME-008729,SME-008729,Tulasi Media India Co-op,Tulasi Media India Co-op,ZYBSS6846Z,29ZYBSS6125UZX,9337742079,tulasi8729@yahoo.co.in,Angad Lodha,755,755,52900000,52900000,15100000,15100000,19,19,project_finance,project_finance,34550000.0,34550000.0,Bengaluru,Retail Trade,Shop renovation,2025-09-19
SME-008730,SME-008730,Usha Solutions India LLP,Usha Solutions India LLP,IUZPT6836U,23IUZPT9891LZM,9613082611,usha8730@outlook.com,Priyanshi Patil,773,773,4300000,4300000,700000,700000,2,2,working_capital,working_capital,0,0,Bhopal,Retail Trade,Machinery purchase,2024-03-19
SME-008731,SME-008731,Superior Industries National Pvt Ltd,Superior Industries National Pvt Ltd,FHVDB8322W,29FHVDB5492MZI,9602632634,superior8731@gmail.com,Nandita Sequeira,690,690,2300000,2300000,900000,900000,14,14,equipment_finance,equipment_finance,3360000.0,3360000.0,Bengaluru,Manufacturing,Machinery purchase,2025-05-23
SME-008732,SME-008732,Pragati Marketing Group Co-op,Pragati Marketing Group Co-op,MKYQF8183K,29MKYQF4209UZY,9682448498,pragati8732@rediffmail.com,Aavya Verma,725,725,61300000,61300000,35000000,35000000,13,13,term_loan,term_loan,74080000.0,74080000.0,Bengaluru,Automobile Components,Technology upgrade,2024-06-27
SME-008733,SME-008733,Vaishnavi Packaging Global Associates,Vaishnavi Packaging Global Associates,DIGIC6817G,27DIGIC6489MZU,9441916540,vaishnavi8733@gmail.com,Esha Verma,761,761,43600000,43600000,21700000,21700000,12,12,term_loan,term_loan,30370000.0,30370000.0,Mumbai,IT / Software Services,Export financing,2026-02-27
SME-008734,SME-008734,Tulasi Polymers Global OPC Pvt Ltd,Tulasi Polymers Global OPC Pvt Ltd,XZUMC6389A,29XZUMC8898NZX,9704375734,tulasi8734@yahoo.co.in,Subash Maheshwari,681,681,11000000,11000000,2600000,2600000,4,4,equipment_finance,equipment_finance,6760000.0,6760000.0,Bengaluru,Pharmaceuticals,Inventory purchase,2025-02-23
SME-008735,SME-008735,Sterling Digital National Pvt Ltd,Sterling Digital National Pvt Ltd,ZXHSR7424G,24ZXHSR9656BZA,9219321772,sterling8735@outlook.com,Pranjal Tiwari,584,584,5100000,5100000,2700000,2700000,5,5,term_loan,term_loan,6210000.0,6210000.0,Surat,Textiles & Garments,New branch setup,2024-07-08
SME-008736,SME-008736,Metro Software National Pvt Ltd,Metro Software National Pvt Ltd,ODQLU3883A,07ODQLU5061WZM,9173324731,metro8736@gmail.com,Anand Menon,773,773,19500000,19500000,9400000,9400000,17,17,invoice_discounting,invoice_discounting,0,0,Delhi,Real Estate,Business expansion,2024-05-15
SME-008737,SME-008737,Quality Developers Group Associates,Quality Developers Group Associates,TXVSP4634F,29TXVSP3941AZK,9639866477,quality8737@yahoo.co.in,Aadhira Waghmare,706,706,21800000,21800000,4000000,4000000,4,4,working_capital,working_capital,0,0,Bengaluru,Pharmaceuticals,Technology upgrade,2025-06-29
SME-008738,SME-008738,Uma Alloys Global Group,Uma Alloys Global Group,TBKYF1082X,29TBKYF3594YZA,9348853581,uma8738@gmail.com,Govind Datta,892,892,13500000,13500000,2900000,2900000,10,10,equipment_finance,equipment_finance,9630000.0,9630000.0,Bengaluru,Manufacturing,Inventory purchase,2024-07-25
SME-008739,SME-008739,Raj Events National Co-op,Raj Events National Co-op,CLZJB1307P,29CLZJB6466EZZ,9395416852,raj8739@hotmail.com,Dhruv Mondal,757,757,2000000,2000000,1100000,1100000,3,3,equipment_finance,equipment_finance,2410000.0,2410000.0,Bengaluru,Textiles & Garments,Invoice financing,2026-02-14
SME-008740,SME-008740,Ranjit Paper National Pvt Ltd,Ranjit Paper National Pvt Ltd,WACXA5933A,24WACXA8897EZV,9430104970,ranjit8740@hotmail.com,Utkarsh Maheshwari,666,666,3300000,3300000,800000,800000,17,17,project_finance,project_finance,3240000.0,3240000.0,Ahmedabad,Textiles & Garments,Trade finance,2025-10-01
SME-008741,SME-008741,Saraswati Castings Global Pvt Ltd,Saraswati Castings Global Pvt Ltd,PEUXT9688S,29PEUXT7570IZB,9637656285,saraswati8741@hotmail.com,Sabina Pillai,804,804,6900000,6900000,1200000,1200000,13,13,working_capital,working_capital,0,0,Bengaluru,Textiles & Garments,Shop renovation,2024-06-26
SME-008742,SME-008742,Venkat Alloys Global Associates,Venkat Alloys Global Associates,LJEEW8253D,29LJEEW4227JZZ,9797651090,venkat8742@outlook.com,Samir Banerjee,773,773,5300000,5300000,600000,600000,14,14,equipment_finance,equipment_finance,3070000.0,3070000.0,Bengaluru,IT / Software Services,Technology upgrade,2025-01-29
SME-008743,SME-008743,Eastern Digital National Pvt Ltd,Eastern Digital National Pvt Ltd,ETJMB9444D,29ETJMB9100IZP,9595258035,eastern8743@yahoo.co.in,Mrinal Dubey,796,796,10600000,10600000,6000000,6000000,8,8,project_finance,project_finance,10580000.0,10580000.0,Bengaluru,Retail Trade,Invoice financing,2024-08-12
SME-008744,SME-008744,Amrit Infotech International Group,Amrit Infotech International Group,CUSIU9415V,27CUSIU1028NZA,9428594534,amrit8744@gmail.com,Rekha Mondal,719,719,21400000,21400000,7700000,7700000,22,22,term_loan,term_loan,21560000.0,21560000.0,Pune,Construction,Technology upgrade,2025-06-17
SME-008745,SME-008745,Samrudhi Builders Group LLP,Samrudhi Builders Group LLP,KJEYV3257Q,29KJEYV6548EZB,9365375252,samrudhi8745@rediffmail.com,Kiran Bajpai,804,804,4900000,4900000,2700000,2700000,19,19,equipment_finance,equipment_finance,3310000.0,3310000.0,Bengaluru,Textiles & Garments,Machinery purchase,2025-02-01
SME-008746,SME-008746,Himalaya Traders Global & Co,Himalaya Traders Global & Co,ILLUQ6140B,29ILLUQ6193EZB,9672556122,himalaya8746@hotmail.com,Dhruv Rajput,762,762,11700000,11700000,4900000,4900000,3,3,term_loan,term_loan,12270000.0,12270000.0,Bengaluru,Food Processing,Technology upgrade,2024-04-18
SME-008747,SME-008747,Beta Security National & Co,Beta Security National & Co,VUYYZ8631H,36VUYYZ2374YZW,9803407987,beta8747@gmail.com,Aditya Sen,815,815,1700000,1700000,1000000,1000000,15,15,project_finance,project_finance,2370000.0,2370000.0,Hyderabad,Retail Trade,Machinery purchase,2025-05-25
SME-008748,SME-008748,One Polymers Global OPC Pvt Ltd,One Polymers Global OPC Pvt Ltd,WGUJE4382Q,29WGUJE7432MZU,9902064116,one8748@outlook.com,Naomi Noronha,799,799,4100000,4100000,1600000,1600000,9,9,working_capital,working_capital,0,0,Bengaluru,Manufacturing,Export financing,2026-01-11
SME-008749,SME-008749,Konkan Consultancy Group Pvt Ltd,Konkan Consultancy Group Pvt Ltd,HNJLX6948F,27HNJLX4860UZD,9194431636,konkan8749@outlook.com,Zubair Upadhyay,668,668,14300000,14300000,1300000,1300000,3,3,project_finance,project_finance,19690000.0,19690000.0,Nagpur,Retail Trade,Shop renovation,2025-04-15
SME-008750,SME-008750,Surya Services International Associates,Surya Services International Associates,ZCXBO3095T,33ZCXBO6932DZF,9213055697,surya8750@outlook.com,Anurag Sequeira,829,829,3100000,3100000,1400000,1400000,5,5,term_loan,term_loan,1360000.0,1360000.0,Chennai,Pharmaceuticals,New branch setup,2025-03-30
SME-008751,SME-008751,Noble Systems National OPC Pvt Ltd,Noble Systems National OPC Pvt Ltd,LIRFH1898D,29LIRFH3204BZL,9758244175,noble8751@outlook.com,Pinky Thind,702,702,3100000,3100000,1100000,1100000,12,12,term_loan,term_loan,2710000.0,2710000.0,Bengaluru,Pharmaceuticals,Project finance,2025-07-13
SME-008752,SME-008752,Quality Apparels Group Group,Quality Apparels Group Group,ZDYWB4159M,29ZDYWB7719UZA,9515582202,quality8752@gmail.com,Yashwanth Virk,769,769,50200000,50200000,25200000,25200000,7,7,invoice_discounting,invoice_discounting,0,0,Bengaluru,Retail Trade,Business expansion,2025-05-18
SME-008753,SME-008753,Kamala Industries International Associates,Kamala Industries International Associates,PVBVZ4524F,29PVBVZ3528FZV,9308141153,kamala8753@hotmail.com,Sahana Gomes,759,759,68100000,68100000,6900000,6900000,13,13,term_loan,term_loan,60950000.0,60950000.0,Bengaluru,Chemicals,New branch setup,2024-11-19
SME-008754,SME-008754,Global Services International & Co,Global Services International & Co,AWFUK2210T,33AWFUK9642QZA,9451346834,global8754@hotmail.com,Aadhira Beniwal,811,811,15000000,15000000,7600000,7600000,22,22,working_capital,working_capital,0,0,Chennai,Textiles & Garments,New branch setup,2024-06-21
SME-008755,SME-008755,Arunodaya Forgings Global Pvt Ltd,Arunodaya Forgings Global Pvt Ltd,SHQYS8639Q,29SHQYS5093NZZ,9574125345,arunodaya8755@gmail.com,Naresh Thind,675,675,1700000,1700000,700000,700000,2,2,term_loan,term_loan,1630000.0,1630000.0,Bengaluru,IT / Software Services,New branch setup,2025-02-05
SME-008756,SME-008756,Navadurga Studios National Pvt Ltd,Navadurga Studios National Pvt Ltd,MHKFS4256T,29MHKFS5415PZS,9997396193,navadurga8756@hotmail.com,Achal Grewal,705,705,31800000,31800000,16300000,16300000,21,21,invoice_discounting,invoice_discounting,0,0,Bengaluru,Pharmaceuticals,Shop renovation,2024-11-20
SME-008757,SME-008757,Shankar Paper India & Co,Shankar Paper India & Co,WDCJF1623D,07WDCJF7365WZY,9871822717,shankar8757@rediffmail.com,Aayush Gupte,572,572,66800000,66800000,36300000,36300000,8,8,working_capital,working_capital,0,0,Delhi,Construction,Project finance,2024-08-31
SME-008758,SME-008758,Padmavathi Infrastructure Group OPC Pvt Ltd,Padmavathi Infrastructure Group OPC Pvt Ltd,JGNCF1304D,29JGNCF3081EZO,9649630046,padmavathi8758@outlook.com,Aanal Thiruvengadam,703,703,3500000,3500000,1600000,1600000,21,21,term_loan,term_loan,3220000.0,3220000.0,Bengaluru,Retail Trade,Project finance,2025-09-21
SME-008759,SME-008759,Global Industries International OPC Pvt Ltd,Global Industries International OPC Pvt Ltd,CETJF8548Q,29CETJF4601AZY,9497494631,global8759@gmail.com,Nimisha Apte,812,812,3100000,3100000,1300000,1300000,22,22,term_loan,term_loan,2080000.0,2080000.0,Bengaluru,Automobile Components,Inventory purchase,2025-03-15
SME-008760,SME-008760,Konkan Fabrics International Co-op,Konkan Fabrics International Co-op,YTRDF7321G,29YTRDF5673KZG,9721017830,konkan8760@outlook.com,Aazeen Gill,808,808,3800000,3800000,500000,500000,15,15,term_loan,term_loan,4780000.0,4780000.0,Bengaluru,Manufacturing,Export financing,2024-10-18
SME-008761,SME-008761,Emerald Healthcare India OPC Pvt Ltd,Emerald Healthcare India OPC Pvt Ltd,CETQP6016S,29CETQP6777EZE,9532067086,emerald8761@rediffmail.com,Aakash Bajaj,652,652,19600000,19600000,1700000,1700000,12,12,working_capital,working_capital,0,0,Bengaluru,Construction,Invoice financing,2025-01-03
SME-008762,SME-008762,Sunrise Manufacturing International LLP,Sunrise Manufacturing International LLP,HOGGH9700V,36HOGGH4639VZP,9857373834,sunrise8762@hotmail.com,Kunal Randhawa,825,825,16300000,16300000,7700000,7700000,5,5,equipment_finance,equipment_finance,12980000.0,12980000.0,Hyderabad,Textiles & Garments,Inventory purchase,2025-03-13
SME-008763,SME-008763,Galaxy Power Group Co-op,Galaxy Power Group Co-op,GBJHA1935S,24GBJHA1030IZW,9678404925,galaxy8763@outlook.com,Bharath Jain,763,763,84800000,84800000,34600000,34600000,14,14,working_capital,working_capital,0,0,Ahmedabad,Manufacturing,Business expansion,2025-03-18
SME-008764,SME-008764,Reliance Fashions International Pvt Ltd,Reliance Fashions International Pvt Ltd,QOBWQ8274F,07QOBWQ7609MZT,9152096190,reliance8764@hotmail.com,Komal Arora,840,840,5000000,5000000,2700000,2700000,20,20,term_loan,term_loan,2660000.0,2660000.0,Delhi,Automobile Components,Machinery purchase,2024-08-23
SME-008765,SME-008765,Crown Logistics Global Pvt Ltd,Crown Logistics Global Pvt Ltd,OBHWE4286N,27OBHWE3459FZE,9408312707,crown8765@rediffmail.com,Rupesh Palaniswamy,651,651,14200000,14200000,5400000,5400000,16,16,term_loan,term_loan,9160000.0,9160000.0,Nagpur,Construction,Shop renovation,2025-05-01
SME-008766,SME-008766,Sky Events India Co-op,Sky Events India Co-op,NRDWH4053N,33NRDWH5574IZS,9261070590,sky8766@gmail.com,Krishnan Gopalakrishnan,741,741,43200000,43200000,14200000,14200000,8,8,term_loan,term_loan,46010000.0,46010000.0,Chennai,Textiles & Garments,Invoice financing,2025-07-25
SME-008767,SME-008767,Jyoti Electricals National Co-op,Jyoti Electricals National Co-op,FCCYM9932B,19FCCYM1804TZV,9971168584,jyoti8767@gmail.com,Pinky Vedak,797,797,1600000,1600000,800000,800000,15,15,working_capital,working_capital,0,0,Kolkata,Manufacturing,Machinery purchase,2025-12-26
SME-008768,SME-008768,Integrated Hospital National Associates,Integrated Hospital National Associates,AKELC3410V,29AKELC8001TZF,9279604794,integrated8768@hotmail.com,Thejesh Nijjar,772,772,8000000,8000000,1500000,1500000,8,8,term_loan,term_loan,5360000.0,5360000.0,Bengaluru,Logistics,Technology upgrade,2024-10-28
SME-008769,SME-008769,Disha Healthcare India Pvt Ltd,Disha Healthcare India Pvt Ltd,SCFZZ7520M,29SCFZZ9825BZH,9617707414,disha8769@hotmail.com,Vikas Iyer,888,888,75400000,75400000,40300000,40300000,7,7,working_capital,working_capital,0,0,Bengaluru,Pharmaceuticals,Trade finance,2025-07-16
SME-008770,SME-008770,Turbo Software India Associates,Turbo Software India Associates,CHNUH4427K,08CHNUH6261HZZ,9428600862,turbo8770@rediffmail.com,Aanal Brar,812,812,22000000,22000000,4200000,4200000,7,7,term_loan,term_loan,27660000.0,27660000.0,Jaipur,Pharmaceuticals,Project finance,2026-02-18
SME-008771,SME-008771,Chetan Print Global & Co,Chetan Print Global & Co,MEYHD1113I,29MEYHD8604BZN,9504358207,chetan8771@outlook.com,Neha Shanmugam,860,860,5000000,5000000,800000,800000,3,3,term_loan,term_loan,6560000.0,6560000.0,Bengaluru,IT / Software Services,Inventory purchase,2025-01-20
SME-008772,SME-008772,Prabhu Solutions Group & Co,Prabhu Solutions Group & Co,PMMCF8757E,24PMMCF6960NZF,9505609607,prabhu8772@yahoo.co.in,Nagesh Pannu,849,849,57000000,57000000,11400000,11400000,5,5,term_loan,term_loan,32280000.0,32280000.0,Ahmedabad,Textiles & Garments,Technology upgrade,2025-11-13
SME-008773,SME-008773,Prime Polymers Global Associates,Prime Polymers Global Associates,IWRGX7963G,29IWRGX6074JZS,9698527362,prime8773@rediffmail.com,Indira Shetty,771,771,94200000,94200000,42400000,42400000,10,10,term_loan,term_loan,125450000.0,125450000.0,Bengaluru,Retail Trade,Trade finance,2026-02-03
SME-008774,SME-008774,Universal Plastics International Co-op,Universal Plastics International Co-op,GYHDD1021C,07GYHDD6669OZI,9333058742,universal8774@yahoo.co.in,Abirami Kang,707,707,2300000,2300000,1000000,1000000,7,7,project_finance,project_finance,3330000.0,3330000.0,Delhi,Retail Trade,Export financing,2025-02-10
SME-008775,SME-008775,Chandra Apparels International Group,Chandra Apparels International Group,FGHNU1922W,24FGHNU3634EZH,9380554304,chandra8775@outlook.com,Swati Arumugam,717,717,11200000,11200000,5100000,5100000,12,12,equipment_finance,equipment_finance,14350000.0,14350000.0,Ahmedabad,Automobile Components,Invoice financing,2025-06-21
SME-008776,SME-008776,Himalaya Labs Global Co-op,Himalaya Labs Global Co-op,NUIAQ4199E,29NUIAQ1506SZX,9785168262,himalaya8776@hotmail.com,Deepak James,711,711,6400000,6400000,900000,900000,11,11,working_capital,working_capital,0,0,Bengaluru,Automobile Components,Machinery purchase,2025-06-07
SME-008777,SME-008777,Horizon Foods Group LLP,Horizon Foods Group LLP,RTCWZ5638S,29RTCWZ5727HZX,9419188014,horizon8777@yahoo.co.in,Aparna Shetty,771,771,81500000,81500000,4600000,4600000,20,20,working_capital,working_capital,0,0,Bengaluru,Manufacturing,Working capital,2024-06-18
SME-008778,SME-008778,Inspire Developers International OPC Pvt Ltd,Inspire Developers International OPC Pvt Ltd,XOBAM3689F,27XOBAM1473KZY,9168593993,inspire8778@outlook.com,Vikram Natarajan,845,845,5000000,5000000,1800000,1800000,3,3,working_capital,working_capital,0,0,Mumbai,Manufacturing,Technology upgrade,2024-05-28
SME-008779,SME-008779,World Automation Global LLP,World Automation Global LLP,QDTUZ1554Y,29QDTUZ3955IZI,9576854916,world8779@yahoo.co.in,Namrata Pinto,676,676,13100000,13100000,3000000,3000000,17,17,term_loan,term_loan,8180000.0,8180000.0,Bengaluru,Education,Trade finance,2026-01-09
SME-008780,SME-008780,Vikas Infrastructure Group LLP,Vikas Infrastructure Group LLP,VDTOH3995A,29VDTOH8225FZU,9791762526,vikas8780@rediffmail.com,Gopal Parekh,887,887,3000000,3000000,1200000,1200000,2,2,invoice_discounting,invoice_discounting,0,0,Bengaluru,Textiles & Garments,Machinery purchase,2025-12-26
SME-008781,SME-008781,Krishna Infrastructure India OPC Pvt Ltd,Krishna Infrastructure India OPC Pvt Ltd,GXCVI5892T,07GXCVI9580TZD,9841435838,krishna8781@rediffmail.com,Geetha Shekhawat,697,697,9000000,9000000,3400000,3400000,4,4,term_loan,term_loan,7850000.0,7850000.0,Delhi,IT / Software Services,Capacity expansion,2024-12-25
SME-008782,SME-008782,Vikas Labs India Co-op,Vikas Labs India Co-op,PKPBE7258T,24PKPBE7922QZU,9268860991,vikas8782@hotmail.com,Advika Reddy,877,877,11200000,11200000,5900000,5900000,9,9,invoice_discounting,invoice_discounting,0,0,Ahmedabad,Retail Trade,Capacity expansion,2025-05-08
SME-008783,SME-008783,Shankar Digital International Co-op,Shankar Digital International Co-op,HVQBW5027R,29HVQBW6718KZF,9913383281,shankar8783@hotmail.com,Srikanth Gill,665,665,2800000,2800000,500000,500000,4,4,working_capital,working_capital,0,0,Bengaluru,IT / Software Services,Invoice financing,2025-09-17
